date,map,h,ic,nbkt,n_xs
20260703,16,10,-0.0005199234512517883,215,2800
20260703,16,30,-0.0006794726917644225,175,2800
20260703,17,1,0.00034038562429915807,233,2800
20260703,17,2,0.0005603348194119166,231,2800
20260703,17,5,0.0014879452031776852,225,2800
20260703,17,10,0.000110046928805527,215,2800
20260703,17,30,0.00014307209444202647,175,2800
20260703,18,1,0.0008934450513653271,233,2800
20260703,18,2,-0.0005341705357995555,231,2800
20260703,18,5,0.0006564393556951761,225,2800
20260703,18,10,-0.0003907578603878749,215,2800
20260703,18,30,-0.001039697744250615,175,2800
20260703,19,1,0.0005912311056052676,233,2800
20260703,19,2,-8.909065084136799e-06,231,2800
20260703,19,5,-0.0005424130420093521,225,2800
20260703,19,10,8.850007743957034e-06,215,2800
20260703,19,30,-0.0002370102056993211,175,2800
20260706,0,1,-0.0023522183384084394,233,2800
20260706,0,2,-0.0009213841144430179,231,2800
20260706,0,5,-0.0003961754602480116,225,2800
20260706,0,10,-0.000507591415432935,215,2800
20260706,0,30,-0.0004016551993831782,175,2800
20260706,1,1,0.0011316440711798947,233,2800
20260706,1,2,0.00044411803478467977,231,2800
20260706,1,5,-0.0015920156083690247,225,2800
20260706,1,10,-0.0007720623378578044,215,2800
20260706,1,30,0.0001153986401701187,175,2800
20260706,2,1,-0.0008587984020480037,233,2800
20260706,2,2,-0.00041799854108207085,231,2800
20260706,2,5,0.0004665100238028162,225,2800
20260706,2,10,0.00036838648034787064,215,2800
20260706,2,30,0.000819556707973116,175,2800
20260706,3,1,0.0004823727254952397,233,2800
20260706,3,2,-0.00012117765588762327,231,2800
20260706,3,5,-0.0004753489390650128,225,2800
20260706,3,10,0.001406154065680408,215,2800
20260706,3,30,0.0007555160012814875,175,2800
20260706,4,1,0.0006139728035178873,233,2800
20260706,4,2,-0.0006683248425384642,231,2800
20260706,4,5,-0.00011537758445958884,225,2800
20260706,4,10,0.0009233035385666795,215,2800
20260706,4,30,0.00040392425016611873,175,2800
20260706,5,1,-0.0009552263347687019,233,2800
20260706,5,2,-0.00021869175409755276,231,2800
20260706,5,5,0.0003955366108560207,225,2800
20260706,5,10,-0.0002619656016477665,215,2800
20260706,5,30,-0.0009153458647845246,175,2800
20260706,6,1,-6.96323439197715e-05,233,2800
20260706,6,2,0.0004445213010520448,231,2800
20260706,6,5,0.001019455486742672,225,2800
20260706,6,10,0.00026552998551291864,215,2800
20260706,6,30,-7.391382896882245e-05,175,2800
20260706,7,1,-0.000938277835665445,233,2800
20260706,7,2,-0.001533252171485309,231,2800
20260706,7,5,-0.001080993049317239,225,2800
20260706,7,10,-0.0022129606712215644,215,2800
20260706,7,30,-0.0013393545361852048,175,2800
20260706,8,1,0.0010741424868665214,233,2800
20260706,8,2,0.000945918232049466,231,2800
20260706,8,5,0.0009439990699865953,225,2800
20260706,8,10,0.0012419592027644254,215,2800
20260706,8,30,0.0010076602164940216,175,2800
20260706,9,1,0.003671007840556688,233,2800
20260706,9,2,0.002294932916797903,231,2800
20260706,9,5,0.0024377289527852536,225,2800
20260706,9,10,0.0006273606742446651,215,2800
20260706,9,30,0.00036824900856648483,175,2800
20260706,10,1,-0.00038147386561328457,233,2800
20260706,10,2,-0.0008561683914187936,231,2800
20260706,10,5,0.000727850841866715,225,2800
20260706,10,10,-7.197324420449859e-05,215,2800
20260706,10,30,0.00011736199286772405,175,2800
20260706,11,1,-7.355759599268817e-05,233,2800
20260706,11,2,-0.0001787853626830074,231,2800
20260706,11,5,0.0004896235548916889,225,2800
20260706,11,10,0.0010342414263112693,215,2800
20260706,11,30,0.0004002520094965688,175,2800
20260706,12,1,-0.0014108518540447937,233,2800
20260706,12,2,-0.0008080024759757005,231,2800
20260706,12,5,-0.000606167530041893,225,2800
20260706,12,10,-0.0001260131258511487,215,2800
20260706,12,30,-0.0011504272454394,175,2800
20260706,13,1,9.367106259739985e-06,233,2800
20260706,13,2,-0.0009388363535161551,231,2800
20260706,13,5,0.0007360728168424303,225,2800
20260706,13,10,0.0005238919827647475,215,2800
20260706,13,30,0.00025250544858898094,175,2800
20260706,14,1,-0.0006285868720898627,233,2800
20260706,14,2,-0.0008963328521285318,231,2800
20260706,14,5,0.00017363159337380516,225,2800
20260706,14,10,0.00011738918712939271,215,2800
20260706,14,30,0.000299035136310484,175,2800
20260706,15,1,-0.0015113249768001474,233,2800
20260706,15,2,0.00011276591712009175,231,2800
20260706,15,5,-0.00010573600965081074,225,2800
20260706,15,10,0.00019317096763489094,215,2800
20260706,15,30,0.00010645226835601555,175,2800
20260706,16,1,0.0004620274032314188,233,2800
20260706,16,2,0.00027891144939154266,231,2800
20260706,16,5,0.0011040902742987543,225,2800
20260706,16,10,0.0006220773110379601,215,2800
20260706,16,30,0.0009569507642589993,175,2800
20260706,17,1,-0.0004936885864968943,233,2800
20260706,17,2,-0.00015545506677783655,231,2800
20260706,17,5,-0.000665279276670736,225,2800
20260706,17,10,1.0873750525770768e-05,215,2800
20260706,17,30,0.000494655666230605,175,2800
20260706,18,1,0.00046687019607059084,233,2800
20260706,18,2,0.0009355625208551845,231,2800
20260706,18,5,-4.275694051729777e-05,225,2800
20260706,18,10,0.00033624323885165955,215,2800
20260706,18,30,0.0009923850773525885,175,2800
20260706,19,1,-1.9358146924302768e-05,233,2800
20260706,19,2,-0.00039721782931178586,231,2800
20260706,19,5,-0.0003139593507943377,225,2800
20260706,19,10,-0.0002626575347211749,215,2800
20260706,19,30,-0.0014141988322616311,175,2800
20260707,0,1,-0.0003380706160780452,233,2800
20260707,0,2,-0.0012948097909583696,231,2800
20260707,0,5,-0.0003288753753836409,225,2800
20260707,0,10,-0.0012327573313097643,215,2800
20260707,0,30,-0.001592683635050971,175,2800
20260707,1,1,-0.0005733625007222139,233,2800
20260707,1,2,-0.0010828091502600417,231,2800
20260707,1,5,-0.00015535001732543303,225,2800
20260707,1,10,-0.00062924949301294,215,2800
20260707,1,30,-0.0007434335271369547,175,2800
20260707,2,1,0.000548398969431296,233,2800
20260707,2,2,0.0014990080699440736,231,2800
20260707,2,5,-0.0009292357641844585,225,2800
20260707,2,10,-0.00036919983373059293,215,2800
20260707,2,30,-0.0009789170312422023,175,2800
20260707,3,1,0.0012125034004545105,233,2800
20260707,3,2,-0.00030699442277534175,231,2800
20260707,3,5,0.0009307080361014915,225,2800
20260707,3,10,-0.0004877121726462436,215,2800
20260707,3,30,0.0003408880008311966,175,2800
20260707,4,1,-0.0006847568227252531,233,2800
20260707,4,2,-0.0004317031955359837,231,2800
20260707,4,5,-0.00022837111149338367,225,2800
20260707,4,10,-0.0005128145819524043,215,2800
20260707,4,30,-2.818558411064003e-05,175,2800
20260707,5,1,-0.0014727153260230311,233,2800
20260707,5,2,-0.0004065865496696052,231,2800
20260707,5,5,-0.00018312260487995998,225,2800
20260707,5,10,0.0010824830259551067,215,2800
20260707,5,30,0.0007332668844150533,175,2800
20260707,6,1,0.0014557994656143746,233,2800
20260707,6,2,-0.000831504095080504,231,2800
20260707,6,5,0.0007435986060976403,225,2800
20260707,6,10,0.0004799308922217528,215,2800
20260707,6,30,0.00040084799554606856,175,2800
20260707,7,1,0.00098433883620228,233,2800
20260707,7,2,0.00015443861676904983,231,2800
20260707,7,5,0.00012017950451402857,225,2800
20260707,7,10,-0.0013944069661518685,215,2800
20260707,7,30,0.0004860505117743527,175,2800
20260707,8,1,0.00039291390567315566,233,2800
20260707,8,2,0.00014660950292955826,231,2800
20260707,8,5,0.0006749693643673782,225,2800
20260707,8,10,-2.546854853067702e-06,215,2800
20260707,8,30,0.0003347634712295872,175,2800
20260707,9,1,0.0025628340630369797,233,2800
20260707,9,2,0.0011057401407112092,231,2800
20260707,9,5,0.0010588827878330472,225,2800
20260707,9,10,0.00045219749924001423,215,2800
20260707,9,30,9.835252180928266e-05,175,2800
20260707,10,1,-0.001168819512698028,233,2800
20260707,10,2,-0.0010418905902611082,231,2800
20260707,10,5,0.0002937133915768699,225,2800
20260707,10,10,0.0007221477962506613,215,2800
20260707,10,30,0.0005009790161993268,175,2800
20260707,11,1,0.0006632091254746889,233,2800
20260707,11,2,-0.0007660144701095214,231,2800
20260707,11,5,9.733149733912655e-05,225,2800
20260707,11,10,0.0012667763618348146,215,2800
20260707,11,30,-0.0006831833327660029,175,2800
20260707,12,1,-0.0020229799518206373,233,2800
20260707,12,2,-0.0004941280253269438,231,2800
20260707,12,5,-0.0006564553689194186,225,2800
20260707,12,10,-0.0013278851081978266,215,2800
20260707,12,30,0.0008139142148123528,175,2800
20260707,13,1,-0.0025202980905837404,233,2800
20260707,13,2,0.0002728401342031798,231,2800
20260707,13,5,-0.0008266669861281276,225,2800
20260707,13,10,5.404180708171413e-05,215,2800
20260707,13,30,0.0004672446305316449,175,2800
20260707,14,1,-0.0021478295457615613,233,2800
20260707,14,2,0.000972426324503433,231,2800
20260707,14,5,-0.0008499547078009033,225,2800
20260707,14,10,-0.0002192774748786079,215,2800
20260707,14,30,-0.00019758460092406615,175,2800
20260707,15,1,-0.001232700734858019,233,2800
20260707,15,2,-0.0013660511813366465,231,2800
20260707,15,5,-0.00035901700681982893,225,2800
20260707,15,10,-0.00016988515114621207,215,2800
20260707,15,30,-0.0003066990883178177,175,2800
20260707,16,1,0.0005795528766409897,233,2800
20260707,16,2,-0.0008676653216146793,231,2800
20260707,16,5,-0.0010115018603762125,225,2800
20260707,16,10,-0.0007394597321087991,215,2800
20260707,16,30,0.0004272753340216294,175,2800
20260707,17,1,-0.00021299515608855962,233,2800
20260707,17,2,-0.0024614229663190855,231,2800
20260707,17,5,-0.000138453888405355,225,2800
20260707,17,10,-0.0005936064360866376,215,2800
20260707,17,30,-0.0005575947925823396,175,2800
20260707,18,1,-0.004352787003716996,233,2800
20260707,18,2,-0.0022798848888215283,231,2800
20260707,18,5,-0.002200523973693224,225,2800
20260707,18,10,-0.001789571843321605,215,2800
20260707,18,30,-0.0006766366736779504,175,2800
20260707,19,1,-0.00029338634504476633,233,2800
20260707,19,2,-9.322726834605324e-05,231,2800
20260707,19,5,0.0013031936402339824,225,2800
20260707,19,10,0.0003661143725231508,215,2800
20260707,19,30,0.0013172917475390486,175,2800
20260708,0,1,-0.0023413592175185313,233,2800
20260708,0,2,-0.002962340721123723,231,2800
20260708,0,5,-0.0019602246304622323,225,2800
20260708,0,10,-0.0009157637445770221,215,2800
20260708,0,30,-0.001268130618574887,175,2800
20260708,1,1,-2.9028336668524216e-05,233,2800
20260708,1,2,0.00034462717836442156,231,2800
20260708,1,5,0.00018181741098184618,225,2800
20260708,1,10,0.0002534999164094219,215,2800
20260708,1,30,-8.563112252937118e-05,175,2800
20260708,2,1,-0.0005631659414571737,233,2800
20260708,2,2,-5.201951394184225e-06,231,2800
20260708,2,5,-0.00033425785883314926,225,2800
20260708,2,10,-0.0004038415645323647,215,2800
20260708,2,30,0.00024939278616788033,175,2800
20260708,3,1,0.001623186654527177,233,2800
20260708,3,2,0.0019471759722159883,231,2800
20260708,3,5,0.0009468188917487912,225,2800
20260708,3,10,0.0004296421249409048,215,2800
20260708,3,30,0.00046303778515905644,175,2800
20260708,4,1,0.0019787146721434172,233,2800
20260708,4,2,0.0009897104065396025,231,2800
20260708,4,5,0.0013093166016290131,225,2800
20260708,4,10,0.0007283086156455366,215,2800
20260708,4,30,-4.674267924687995e-05,175,2800
20260708,5,1,-0.0005771998618401335,233,2800
20260708,5,2,0.000596193622786306,231,2800
20260708,5,5,0.0001704449734866557,225,2800
20260708,5,10,-0.0005797004162392742,215,2800
20260708,5,30,-0.0006346787628772096,175,2800
20260708,6,1,0.00021766250579447066,233,2800
20260708,6,2,0.0002940542991365254,231,2800
20260708,6,5,0.0010037370598629718,225,2800
20260708,6,10,0.00033962167764975713,215,2800
20260708,6,30,0.0005737453078004873,175,2800
20260708,7,1,2.2197499265992072e-05,233,2800
20260708,7,2,-0.0007737804894545682,231,2800
20260708,7,5,0.0003859821982770851,225,2800
20260708,7,10,0.00011583124105039317,215,2800
20260708,7,30,-0.000951016741763323,175,2800
20260708,8,1,0.0014411621710753609,233,2800
20260708,8,2,0.0006412888432135953,231,2800
20260708,8,5,0.00027079981322802583,225,2800
20260708,8,10,-0.00020068876003082628,215,2800
20260708,8,30,-0.00019511925745574767,175,2800
20260708,9,1,0.002012437677746467,233,2800
20260708,9,2,0.001338303684697095,231,2800
20260708,9,5,0.00012238819019778807,225,2800
20260708,9,10,0.0005634964895643585,215,2800
20260708,9,30,0.0014203235919756608,175,2800
20260708,10,1,-0.001198479175388641,233,2800
20260708,10,2,-0.0022874139991590813,231,2800
20260708,10,5,-0.0009278871553485227,225,2800
20260708,10,10,1.1997590110655327e-05,215,2800
20260708,10,30,-0.00041372173014275326,175,2800
20260708,11,1,0.0005769120623474903,233,2800
20260708,11,2,-0.00019185680817843063,231,2800
20260708,11,5,0.00014953360658948159,225,2800
20260708,11,10,0.0015287182488560335,215,2800
20260708,11,30,0.0006236133373996057,175,2800
20260708,12,1,-0.0020994781988971896,233,2800
20260708,12,2,-0.0021056063006881726,231,2800
20260708,12,5,-0.0007496478492973074,225,2800
20260708,12,10,-0.0014583044299461936,215,2800
20260708,12,30,-0.0013971696767324127,175,2800
20260708,13,1,-0.0011799202167046042,233,2800
20260708,13,2,-0.0001655087865850044,231,2800
20260708,13,5,0.0009011811740636404,225,2800
20260708,13,10,0.0005176717789826577,215,2800
20260708,13,30,-0.0008350682666437543,175,2800
20260708,14,1,-0.002390783531108555,233,2800
20260708,14,2,-0.0004216240605306767,231,2800
20260708,14,5,-0.0018283664029787098,225,2800
20260708,14,10,-0.0014839201646021005,215,2800
20260708,14,30,-0.0015934489306339745,175,2800
20260708,15,1,-0.0011534748507697832,233,2800
20260708,15,2,0.0002251060554736559,231,2800
20260708,15,5,-0.0005372887441934102,225,2800
20260708,15,10,0.0010157185101646261,215,2800
20260708,15,30,-0.00022354449620504122,175,2800
20260708,16,1,0.0009401982993257282,233,2800
20260708,16,2,-0.00020120525550758732,231,2800
20260708,16,5,0.0014828319179353221,225,2800
20260708,16,10,0.0017379786685344446,215,2800
20260708,16,30,0.00017612647901187915,175,2800
20260708,17,1,-0.00040091067987433785,233,2800
20260708,17,2,-0.0008740412095654703,231,2800
20260708,17,5,-0.00047350060451788466,225,2800
20260708,17,10,-0.0007337225837200311,215,2800
20260708,17,30,-0.0005032701386720989,175,2800
20260708,18,1,-0.002050036302431418,233,2800
20260708,18,2,0.0005323546867900112,231,2800
20260708,18,5,-0.0007779043868940261,225,2800
20260708,18,10,1.5887187464266243e-05,215,2800
20260708,18,30,0.00028577528084943946,175,2800
20260708,19,1,0.0019804643930554813,233,2800
20260708,19,2,0.001097152042571423,231,2800
20260708,19,5,0.000976713290746663,225,2800
20260708,19,10,0.0006452081072585459,215,2800
20260708,19,30,-0.001709986690343387,175,2800
20260709,0,1,0.0006242496893747834,233,2800
20260709,0,2,0.001282771625171172,231,2800
20260709,0,5,0.00019133429682320058,225,2800
20260709,0,10,-0.0008218749798540046,215,2800
20260709,0,30,-0.00028814348658001677,175,2800
20260709,1,1,0.0012242143213036438,233,2800
20260709,1,2,0.0008861292032073161,231,2800
20260709,1,5,-0.000507045088116102,225,2800
20260709,1,10,-0.00018975684662431811,215,2800
20260709,1,30,0.00011830815506139887,175,2800
20260709,2,1,0.001336708114911781,233,2800
20260709,2,2,-0.0002520803307827648,231,2800
20260709,2,5,-8.792997476042995e-06,225,2800
20260709,2,10,-4.190590465303985e-06,215,2800
20260709,2,30,-0.0003707319754076562,175,2800
20260709,3,1,-0.0004965930714447959,233,2800
20260709,3,2,0.0006895634164410315,231,2800
20260709,3,5,-5.3827646972172374e-05,225,2800
20260709,3,10,0.0006217513406114632,215,2800
20260709,3,30,-0.00036143581489609164,175,2800
20260709,4,1,-0.00033607204770823014,233,2800
20260709,4,2,0.00014671733074110194,231,2800
20260709,4,5,-0.001827356062001063,225,2800
20260709,4,10,-4.7794424753284455e-05,215,2800
20260709,4,30,0.0006352443014657678,175,2800
20260709,5,1,-0.00028075249928537633,233,2800
20260709,5,2,0.0003041989706784448,231,2800
20260709,5,5,7.15230412073368e-06,225,2800
20260709,5,10,-3.297327071023494e-05,215,2800
20260709,5,30,-0.00016678608795125661,175,2800
20260709,6,1,0.0001903627689415975,233,2800
20260709,6,2,-0.0012045410786420358,231,2800
20260709,6,5,-0.0009423576712447227,225,2800
20260709,6,10,0.0009700345359336287,215,2800
20260709,6,30,-0.00048397788041120907,175,2800
20260709,7,1,1.8423162098756574e-05,233,2800
20260709,7,2,-0.0002528361465144241,231,2800
20260709,7,5,0.0014161369779248343,225,2800
20260709,7,10,-0.0007219415911266358,215,2800
20260709,7,30,-0.00033627464537261495,175,2800
20260709,8,1,0.0016673249690880747,233,2800
20260709,8,2,0.0019313200908850122,231,2800
20260709,8,5,0.0010012423735496951,225,2800
20260709,8,10,0.001513353152601887,215,2800
20260709,8,30,-7.367896939211729e-05,175,2800
20260709,9,1,0.0012623671158274068,233,2800
20260709,9,2,0.00173182047497313,231,2800
20260709,9,5,-0.0009693726065641188,225,2800
20260709,9,10,-0.00022450883641710883,215,2800
20260709,9,30,-0.00014576995498913537,175,2800
20260709,10,1,-0.0014210263850828705,233,2800
20260709,10,2,3.80822188499824e-05,231,2800
20260709,10,5,-0.0012714824684025943,225,2800
20260709,10,10,-0.0004259135618624845,215,2800
20260709,10,30,0.00015562130388048633,175,2800
20260709,11,1,0.0015317030586695004,233,2800
20260709,11,2,0.00032477864731148817,231,2800
20260709,11,5,0.0008349591190892573,225,2800
20260709,11,10,0.000366828862740831,215,2800
20260709,11,30,-0.00041870737105161976,175,2800
20260709,12,1,0.00024025957330689194,233,2800
20260709,12,2,0.0010974729849509166,231,2800
20260709,12,5,0.0017428479358002577,225,2800
20260709,12,10,0.0010789316813121955,215,2800
20260709,12,30,0.0017333068343343503,175,2800
20260709,13,1,0.0015768207524341656,233,2800
20260709,13,2,-0.0006151201271533622,231,2800
20260709,13,5,-0.0003208430222551677,225,2800
20260709,13,10,0.000331095556947781,215,2800
20260709,13,30,0.0003991582905391292,175,2800
20260709,14,1,0.0017051820676420551,233,2800
20260709,14,2,0.0006997750020368691,231,2800
20260709,14,5,-0.0006208057209919252,225,2800
20260709,14,10,0.00022173026175914583,215,2800
20260709,14,30,-0.00044738104928621324,175,2800
20260709,15,1,0.00045468831941284114,233,2800
20260709,15,2,-0.0010243669183974597,231,2800
20260709,15,5,0.00017894803548182465,225,2800
20260709,15,10,-0.00031824406385684724,215,2800
20260709,15,30,-0.00011022258276564516,175,2800
20260709,16,1,-0.0010765864744686168,233,2800
20260709,16,2,-0.0009413224769833842,231,2800
20260709,16,5,-0.0010343980763602655,225,2800
20260709,16,10,-4.341870826914486e-05,215,2800
20260709,16,30,-0.0012472286526611829,175,2800
20260709,17,1,-0.0019121585370381244,233,2800
20260709,17,2,-0.0018551064802115355,231,2800
20260709,17,5,-0.0012887965583865868,225,2800
20260709,17,10,-0.0015008144400075693,215,2800
20260709,17,30,-0.0002140494670504922,175,2800
20260709,18,1,0.00016654232698586432,233,2800
20260709,18,2,0.001627295555878804,231,2800
20260709,18,5,0.000743179310634895,225,2800
20260709,18,10,0.0006967860031555231,215,2800
20260709,18,30,0.0008179653868899937,175,2800
20260709,19,1,0.0002283754505039081,233,2800
20260709,19,2,0.0010738782337075805,231,2800
20260709,19,5,-0.00044627323994678126,225,2800
20260709,19,10,0.00018648683496254572,215,2800
20260709,19,30,0.00038551343015155693,175,2800
20260710,0,1,-0.00041486518590990785,233,2800
20260710,0,2,-0.00024069216892480321,231,2800
20260710,0,5,-0.0005716692427492917,225,2800
20260710,0,10,-0.0010579499230022973,215,2800
20260710,0,30,-0.0008509200119137391,175,2800
20260710,1,1,-0.0010762602303820198,233,2800
20260710,1,2,0.00012078564570577807,231,2800
20260710,1,5,-0.00010991604803590769,225,2800
20260710,1,10,-0.0005333212177460534,215,2800
20260710,1,30,-0.0004533169393248973,175,2800
20260710,2,1,-0.0007561803868458897,233,2800
20260710,2,2,-0.001442808278516992,231,2800
20260710,2,5,-0.0009172983883672617,225,2800
20260710,2,10,-0.0010972944698362324,215,2800
20260710,2,30,-0.0005846943897305459,175,2800
20260710,3,1,-0.0007633127156425406,233,2800
20260710,3,2,-2.6753149313736444e-05,231,2800
20260710,3,5,-0.00021644622317899345,225,2800
20260710,3,10,0.0007136919879681761,215,2800
20260710,3,30,-0.0006823993408150209,175,2800
20260710,4,1,0.0018653800836930935,233,2800
20260710,4,2,0.0012763922187097117,231,2800
20260710,4,5,0.000661420046428626,225,2800
20260710,4,10,0.0006417535846340615,215,2800
20260710,4,30,0.0014538861528306083,175,2800
20260710,5,1,0.002835648042132288,233,2800
20260710,5,2,0.0009016439532711664,231,2800
20260710,5,5,-0.0002208526208272716,225,2800
20260710,5,10,0.0018191590353988357,215,2800
20260710,5,30,-0.0013636887378365044,175,2800
20260710,6,1,-0.001201620346362187,233,2800
20260710,6,2,-0.0012638252894925247,231,2800
20260710,6,5,-0.00020131125278553233,225,2800
20260710,6,10,-0.001389201268576557,215,2800
20260710,6,30,0.0005051390214352194,175,2800
20260710,7,1,0.0002013380342469569,233,2800
20260710,7,2,-0.00042882397309681173,231,2800
20260710,7,5,1.2241463981599494e-05,225,2800
20260710,7,10,-0.0006782072168672389,215,2800
20260710,7,30,-0.00011885493004571542,175,2800
20260710,8,1,0.0006346421118057468,233,2800
20260710,8,2,0.00012679061403574914,231,2800
20260710,8,5,0.0009601364419330265,225,2800
20260710,8,10,0.0009395164096207368,215,2800
20260710,8,30,0.0007437881289587959,175,2800
20260710,9,1,-0.0019136416848139766,233,2800
20260710,9,2,-0.000723523672667604,231,2800
20260710,9,5,0.0011521866634658156,225,2800
20260710,9,10,0.0004781521349943537,215,2800
20260710,9,30,0.0001369743122670428,175,2800
20260710,10,1,-0.0014704648562187256,233,2800
20260710,10,2,0.0014377625913998974,231,2800
20260710,10,5,-0.0001329674063968636,225,2800
20260710,10,10,-0.0005394993558716122,215,2800
20260710,10,30,-0.0017800493120055032,175,2800
20260710,11,1,0.0025330303548608477,233,2800
20260710,11,2,0.001088100486694282,231,2800
20260710,11,5,0.0005412445773630511,225,2800
20260710,11,10,0.0009141638546510257,215,2800
20260710,11,30,0.00016197749637261597,175,2800
20260710,12,1,0.0009238603883384332,233,2800
20260710,12,2,1.8559775773770984e-05,231,2800
20260710,12,5,-0.0005005266240233492,225,2800
20260710,12,10,0.0003178094190602376,215,2800
20260710,12,30,0.0006677948639536056,175,2800
20260710,13,1,-0.0006637736888746026,233,2800
20260710,13,2,0.000591853811814834,231,2800
20260710,13,5,0.00022353832862501152,225,2800
20260710,13,10,-0.0013789345548547599,215,2800
20260710,13,30,-0.002686466536790907,175,2800
20260710,14,1,0.0002449381994950015,233,2800
20260710,14,2,-0.0006224682676173952,231,2800
20260710,14,5,0.0004018725027193427,225,2800
20260710,14,10,4.440564319260261e-05,215,2800
20260710,14,30,-0.00010474060814862823,175,2800
20260710,15,1,-0.002301497445875251,233,2800
20260710,15,2,-0.002993618939258156,231,2800
20260710,15,5,-0.0012906772228601481,225,2800
20260710,15,10,-0.0008387553334363733,215,2800
20260710,15,30,-0.00018626931847881206,175,2800
20260710,16,1,0.003950800292766129,233,2800
20260710,16,2,0.0014411108108418854,231,2800
20260710,16,5,0.0006356753043733458,225,2800
20260710,16,10,-0.0006795916851445819,215,2800
20260710,16,30,-6.770399312311849e-05,175,2800
20260710,17,1,0.0010044232053191444,233,2800
20260710,17,2,0.0008506504352705914,231,2800
20260710,17,5,0.0005113927258864491,225,2800
20260710,17,10,-0.00023890605209625016,215,2800
20260710,17,30,-0.001020380706092631,175,2800
20260710,18,1,-0.00025984128791432424,233,2800
20260710,18,2,0.00010425561086807156,231,2800
20260710,18,5,0.0014500080944502484,225,2800
20260710,18,10,6.848296976253057e-05,215,2800
20260710,18,30,0.00038366568003916977,175,2800
20260710,19,1,0.0026355648218243473,233,2800
20260710,19,2,0.003120835597190936,231,2800
20260710,19,5,0.0005865579977689772,225,2800
20260710,19,10,0.000987082916767965,215,2800
20260710,19,30,0.0003106817055821553,175,2800
20260713,0,1,0.00028250700756297817,233,2800
20260713,0,2,0.000367626616398,231,2800
20260713,0,5,0.002178981769435344,225,2800
20260713,0,10,0.00024322484146992968,215,2800
20260713,0,30,0.0015167658387909499,175,2800
20260713,1,1,-0.0005662874139853583,233,2800
20260713,1,2,0.0006457028500440508,231,2800
20260713,1,5,0.0008512455217011364,225,2800
20260713,1,10,-0.0004444518387465551,215,2800
20260713,1,30,0.0005237026727173027,175,2800
20260713,2,1,0.0009725248774292763,233,2800
20260713,2,2,0.0014322826001726002,231,2800
20260713,2,5,0.0011261118337437762,225,2800
20260713,2,10,-3.449972463525049e-05,215,2800
20260713,2,30,-0.00018545354128943005,175,2800
20260713,3,1,0.001327861881489686,233,2800
20260713,3,2,-0.0006113878276897243,231,2800
20260713,3,5,0.0009741244799619579,225,2800
20260713,3,10,-0.000573675958737385,215,2800
20260713,3,30,-0.00027137070003387716,175,2800
20260713,4,1,-0.003145590854240192,233,2800
20260713,4,2,-0.0030126470587440064,231,2800
20260713,4,5,-0.00021970731450454903,225,2800
20260713,4,10,-0.0005847163164584024,215,2800
20260713,4,30,-3.786195741691312e-05,175,2800
20260713,5,1,-0.0005862552321507991,233,2800
20260713,5,2,-0.000689493583032185,231,2800
20260713,5,5,0.0010515777842184182,225,2800
20260713,5,10,0.0004354769802254822,215,2800
20260713,5,30,-0.0012965001751843324,175,2800
20260713,6,1,0.0041413870261043425,233,2800
20260713,6,2,0.002107169798164116,231,2800
20260713,6,5,0.0015815180130771954,225,2800
20260713,6,10,0.001399684146736398,215,2800
20260713,6,30,0.00020211446298085432,175,2800
20260713,7,1,-0.0011748957764388093,233,2800
20260713,7,2,0.0003487556109046538,231,2800
20260713,7,5,-0.0005935539696882437,225,2800
20260713,7,10,-0.0011727923249799325,215,2800
20260713,7,30,1.776615493044444e-05,175,2800
20260713,8,1,0.0019818821154184993,233,2800
20260713,8,2,0.0003706503066416589,231,2800
20260713,8,5,0.0011945902737244306,225,2800
20260713,8,10,0.0008696102681268813,215,2800
20260713,8,30,0.0003728309013174246,175,2800
20260713,9,1,0.0009005386896643562,233,2800
20260713,9,2,0.00015606818815569156,231,2800
20260713,9,5,-0.0009012408815372916,225,2800
20260713,9,10,0.00024213068922967232,215,2800
20260713,9,30,2.873829952705163e-05,175,2800
20260713,10,1,-0.003024051420240899,233,2800
20260713,10,2,-6.852807913979597e-05,231,2800
20260713,10,5,0.0003546940258488899,225,2800
20260713,10,10,0.001724238306687384,215,2800
20260713,10,30,-0.00017230931317430538,175,2800
20260713,11,1,-0.0008609615302830574,233,2800
20260713,11,2,-0.0006799726399461168,231,2800
20260713,11,5,-0.000735574746267038,225,2800
20260713,11,10,-0.0012808376252605328,215,2800
20260713,11,30,-0.00042868191683195143,175,2800
20260713,12,1,-0.001389956107809078,233,2800
20260713,12,2,-0.0009050184914986028,231,2800
20260713,12,5,0.0005367159186366614,225,2800
20260713,12,10,0.00042159797359087373,215,2800
20260713,12,30,0.00018638954577730824,175,2800
20260713,13,1,0.0019641330625524514,233,2800
20260713,13,2,0.0006291875923473857,231,2800
20260713,13,5,0.0019488363550685108,225,2800
20260713,13,10,0.0003414691399909144,215,2800
20260713,13,30,-0.0007122141415738937,175,2800
20260713,14,1,-0.0028856605251306577,233,2800
20260713,14,2,-0.0010889376884889999,231,2800
20260713,14,5,-0.0007895984791905887,225,2800
20260713,14,10,-0.0006052899512487282,215,2800
20260713,14,30,-0.00016748896476969898,175,2800
20260713,15,1,-0.0023871303189608025,233,2800
20260713,15,2,-0.00021844439240008772,231,2800
20260713,15,5,-0.0010032236125027511,225,2800
